,voltage,POWER,pump_mode,evt_timestamp,flow,head,CURRENT,speed,deviceid,devicetype,rcv_timestamp_utc,updated_utc
0,434.0,18.769,a,2020-01-20 14:00:01.070,1237.958,60.609,32.19,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:10:10.000,2021-10-27 13:10:09.000
1,434.0,18.668,a,2020-01-20 14:05:00.980,1229.534,60.543,32.39,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:10:20.000,2021-10-27 13:10:19.000
2,434.0,18.742,a,2020-01-20 14:10:01.200,1229.134,60.817,32.8,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:10:30.000,2021-10-27 13:10:29.000
3,433.0,18.682,a,2020-01-20 14:15:01.110,1233.697,60.478,32.51,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:10:40.000,2021-10-27 13:10:39.000
4,433.0,18.696,a,2020-01-20 14:20:01.140,1228.706,60.694,32.86,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:10:50.000,2021-10-27 13:10:49.000
5,436.0,18.782,a,2020-01-20 22:50:03.300,1233.056,60.857,32.48,1138.0,111137F8,pump_agupta_v1,2021-10-27 13:27:51.000,2021-10-27 13:27:50.000
6,433.0,18.65,a,2020-01-20 22:55:03.260,1225.785,60.4,32.39,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:28:01.000,2021-10-27 13:28:00.000
7,434.0,18.637,a,2020-01-20 23:00:03.230,1239.029,60.385,32.34,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:28:11.000,2021-10-27 13:28:10.000
8,433.0,18.64,a,2020-01-20 23:05:03.190,1232.034,60.483,32.51,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:28:22.000,2021-10-27 13:28:20.000
9,433.0,18.667,a,2020-01-20 23:10:03.300,1238.068,60.276,32.73,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:28:31.000,2021-10-27 13:28:30.000
10,434.0,18.683,a,2020-01-21 00:55:03.800,1221.896,60.754,32.61,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:32:02.000,2021-10-27 13:32:01.000
11,433.0,18.652,a,2020-01-21 01:00:03.630,1229.443,60.412,32.52,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:32:12.000,2021-10-27 13:32:11.000
12,433.0,18.608,a,2020-01-21 01:05:03.780,1227.526,60.458,32.59,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:32:22.000,2021-10-27 13:32:21.000
13,433.0,18.559,a,2020-01-21 01:10:03.870,1227.036,60.437,32.4,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:32:32.000,2021-10-27 13:32:31.000
14,434.0,18.83,a,2020-01-21 01:15:03.770,1237.652,60.483,32.72,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:32:42.000,2021-10-27 13:32:41.000
15,427.0,18.292,a,2020-01-21 02:10:03.850,1232.413,59.224,32.2,1125.0,111137F8,pump_agupta_v1,2021-10-27 13:34:33.000,2021-10-27 13:34:31.000
16,425.0,18.178,a,2020-01-21 02:15:03.890,1234.885,58.839,32.22,1122.0,111137F8,pump_agupta_v1,2021-10-27 13:34:42.000,2021-10-27 13:34:41.000
17,426.0,18.154,a,2020-01-21 02:20:04.070,1230.376,59.076,32.31,1124.0,111137F8,pump_agupta_v1,2021-10-27 13:34:53.000,2021-10-27 13:34:51.000
18,427.0,18.233,a,2020-01-21 02:25:04.310,1226.513,59.429,32.44,1126.0,111137F8,pump_agupta_v1,2021-10-27 13:35:03.000,2021-10-27 13:35:01.000
19,424.0,18.003,a,2020-01-21 02:30:04.180,1223.933,58.868,31.99,1121.0,111137F8,pump_agupta_v1,2021-10-27 13:35:12.000,2021-10-27 13:35:11.000
20,432.0,18.59,a,2020-01-21 03:50:04.370,1230.597,60.089,32.34,1132.0,111137F8,pump_agupta_v1,2021-10-27 13:37:52.000,2021-10-27 13:37:51.000
21,432.0,18.604,a,2020-01-21 03:55:04.430,1234.329,60.099,32.48,1132.0,111137F8,pump_agupta_v1,2021-10-27 13:38:02.000,2021-10-27 13:38:01.000
22,429.0,18.481,a,2020-01-21 04:00:04.320,1224.216,59.745,32.67,1129.0,111137F8,pump_agupta_v1,2021-10-27 13:38:12.000,2021-10-27 13:38:11.000
23,428.0,18.234,a,2020-01-21 04:05:04.310,1232.738,59.414,32.33,1127.0,111137F8,pump_agupta_v1,2021-10-27 13:38:22.000,2021-10-27 13:38:21.000
24,429.0,18.447,a,2020-01-21 04:10:04.430,1235.298,59.61600000000001,32.55,1129.0,111137F8,pump_agupta_v1,2021-10-27 13:38:33.000,2021-10-27 13:38:31.000
25,426.0,18.237,a,2020-01-21 05:05:04.540,1228.383,59.12300000000001,32.04,1124.0,111137F8,pump_agupta_v1,2021-10-27 13:40:23.000,2021-10-27 13:40:21.000
26,426.0,18.28,a,2020-01-21 05:10:04.760,1236.251,58.937,32.24,1124.0,111137F8,pump_agupta_v1,2021-10-27 13:40:33.000,2021-10-27 13:40:32.000
27,427.0,18.281,a,2020-01-21 05:15:04.790,1229.277,59.364,32.42,1126.0,111137F8,pump_agupta_v1,2021-10-27 13:40:43.000,2021-10-27 13:40:42.000
28,429.0,18.411,a,2020-01-21 05:20:04.750,1228.297,59.65,32.47,1128.0,111137F8,pump_agupta_v1,2021-10-27 13:40:53.000,2021-10-27 13:40:51.000
29,427.0,18.31,a,2020-01-21 05:25:04.970,1229.78,59.32,32.39,1126.0,111137F8,pump_agupta_v1,2021-10-27 13:41:03.000,2021-10-27 13:41:02.000
30,433.0,18.629,a,2020-01-20 13:10:00.880,1235.489,60.369,32.37,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:08:30.000,2021-10-27 13:08:29.000
31,434.0,18.84,a,2020-01-20 13:15:01.020,1235.512,60.799,32.66,1138.0,111137F8,pump_agupta_v1,2021-10-27 13:08:40.000,2021-10-27 13:08:39.000
32,434.0,18.754,a,2020-01-20 13:20:01.160,1235.345,60.539,32.33,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:08:50.000,2021-10-27 13:08:49.000
33,434.0,18.767,a,2020-01-20 13:25:01.080,1235.726,60.562,32.54,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:09:00.000,2021-10-27 13:08:59.000
34,434.0,18.638,a,2020-01-20 13:30:01.060,1227.823,60.583,32.69,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:09:10.000,2021-10-27 13:09:09.000
35,433.0,18.796,a,2020-01-20 14:50:01.350,1227.093,60.865,32.59,1138.0,111137F8,pump_agupta_v1,2021-10-27 13:11:50.000,2021-10-27 13:11:49.000
36,433.0,18.704,a,2020-01-20 14:55:01.500,1230.089,60.662,32.61,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:12:00.000,2021-10-27 13:11:59.000
37,433.0,18.721,a,2020-01-20 15:00:01.570,1238.5410000000004,60.331,32.65,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:12:10.000,2021-10-27 13:12:09.000
38,431.0,18.672,a,2020-01-20 15:05:01.360,1235.228,60.64,32.25,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:12:20.000,2021-10-27 13:12:19.000
39,431.0,18.801,a,2020-01-20 15:10:01.470,1230.743,60.779,32.57,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:12:30.000,2021-10-27 13:12:29.000
40,433.0,18.681,a,2020-01-20 15:15:01.430,1231.78,60.457,32.38,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:12:40.000,2021-10-27 13:12:39.000
41,432.0,18.681,a,2020-01-20 15:20:01.490,1233.341,60.453,32.35,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:12:50.000,2021-10-27 13:12:49.000
42,432.0,18.616,a,2020-01-20 15:25:01.540,1229.491,60.544,32.8,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:13:00.000,2021-10-27 13:12:59.000
43,433.0,18.735,a,2020-01-20 15:30:01.570,1234.101,60.63399999999999,32.47,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:13:10.000,2021-10-27 13:13:09.000
44,432.0,18.591,a,2020-01-20 15:35:01.410,1235.489,60.369,32.51,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:13:20.000,2021-10-27 13:13:19.000
45,430.0,18.744,a,2020-01-20 15:40:01.540,1225.441,60.804,32.71,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:13:30.000,2021-10-27 13:13:29.000
46,430.0,18.598,a,2020-01-20 15:45:01.730,1233.421,60.353,32.46,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:13:40.000,2021-10-27 13:13:39.000
47,434.0,18.748,a,2020-01-20 15:50:01.530,1229.6760000000004,60.473,32.58,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:13:50.000,2021-10-27 13:13:49.000
48,433.0,18.53,a,2020-01-20 15:55:01.310,1223.0,60.432,32.33,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:14:00.000,2021-10-27 13:13:59.000
49,433.0,18.578,a,2020-01-20 16:00:01.490,1225.384,60.507,32.46,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:14:10.000,2021-10-27 13:14:09.000
50,434.0,18.723,a,2020-01-20 16:05:01.540,1232.909,60.596,32.46,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:14:20.000,2021-10-27 13:14:19.000
51,434.0,18.714,a,2020-01-20 16:10:01.590,1231.423,60.432,32.77,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:14:30.000,2021-10-27 13:14:29.000
52,433.0,18.723,a,2020-01-20 16:15:01.700,1237.995,60.21100000000001,32.52,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:14:40.000,2021-10-27 13:14:39.000
53,433.0,18.637,a,2020-01-20 16:20:01.600,1223.862,60.478,32.71,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:14:50.000,2021-10-27 13:14:49.000
54,434.0,18.647,a,2020-01-20 16:25:01.680,1233.932,60.43899999999999,32.49,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:15:00.000,2021-10-27 13:14:59.000
55,432.0,18.661,a,2020-01-20 16:30:01.780,1235.432,60.206,32.39,1133.0,111137F8,pump_agupta_v1,2021-10-27 13:15:10.000,2021-10-27 13:15:09.000
56,434.0,18.613,a,2020-01-20 16:35:01.640,1221.967,60.654,32.38,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:15:20.000,2021-10-27 13:15:19.000
57,435.0,18.764,a,2020-01-20 16:40:01.560,1232.49,60.77,32.33,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:15:30.000,2021-10-27 13:15:29.000
58,436.0,18.821,a,2020-01-20 16:45:01.750,1233.388,60.85,32.71,1138.0,111137F8,pump_agupta_v1,2021-10-27 13:15:40.000,2021-10-27 13:15:39.000
59,436.0,18.788,a,2020-01-20 19:25:02.380,1230.674,60.913,32.83,1138.0,111137F8,pump_agupta_v1,2021-10-27 13:21:01.000,2021-10-27 13:21:00.000
60,434.0,18.692,a,2020-01-20 19:30:02.240,1236.912,60.567,32.49,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:21:11.000,2021-10-27 13:21:10.000
61,435.0,18.815,a,2020-01-20 19:35:02.360,1233.244,60.853,32.59,1138.0,111137F8,pump_agupta_v1,2021-10-27 13:21:21.000,2021-10-27 13:21:20.000
62,436.0,18.814,a,2020-01-20 19:40:02.310,1225.024,60.979,32.39,1138.0,111137F8,pump_agupta_v1,2021-10-27 13:21:31.000,2021-10-27 13:21:30.000
63,434.0,18.696,a,2020-01-20 19:45:02.480,1230.854,60.512,32.71,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:21:41.000,2021-10-27 13:21:40.000
64,434.0,18.75,a,2020-01-20 19:50:02.380,1243.283,60.449,32.27,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:21:51.000,2021-10-27 13:21:50.000
65,436.0,18.814,a,2020-01-20 19:55:02.420,1238.313,60.99800000000001,32.7,1139.0,111137F8,pump_agupta_v1,2021-10-27 13:22:01.000,2021-10-27 13:22:00.000
66,436.0,18.806,a,2020-01-20 20:00:02.610,1233.428,60.848,32.43,1138.0,111137F8,pump_agupta_v1,2021-10-27 13:22:11.000,2021-10-27 13:22:10.000
67,436.0,18.872,a,2020-01-20 20:05:02.390,1226.383,61.312,32.69,1141.0,111137F8,pump_agupta_v1,2021-10-27 13:22:21.000,2021-10-27 13:22:20.000
68,436.0,18.821,a,2020-01-20 20:10:02.740,1225.588,61.032,32.89,1138.0,111137F8,pump_agupta_v1,2021-10-27 13:22:31.000,2021-10-27 13:22:30.000
69,435.0,18.733,a,2020-01-20 20:15:02.420,1224.936,60.849,32.59,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:22:41.000,2021-10-27 13:22:40.000
70,435.0,18.831,a,2020-01-20 20:45:02.800,1237.054,60.762,32.55,1138.0,111137F8,pump_agupta_v1,2021-10-27 13:23:41.000,2021-10-27 13:23:40.000
71,436.0,18.827,a,2020-01-20 20:50:02.570,1237.663,60.749,32.39,1138.0,111137F8,pump_agupta_v1,2021-10-27 13:23:51.000,2021-10-27 13:23:50.000
72,435.0,18.805,a,2020-01-20 20:55:02.720,1229.934,60.798,32.67,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:24:01.000,2021-10-27 13:24:00.000
73,435.0,18.708,a,2020-01-20 21:00:02.850,1231.533,60.727,32.45,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:24:11.000,2021-10-27 13:24:10.000
74,436.0,18.845,a,2020-01-20 21:05:02.640,1230.252,60.923,32.67,1138.0,111137F8,pump_agupta_v1,2021-10-27 13:24:22.000,2021-10-27 13:24:20.000
75,434.0,18.617,a,2020-01-20 21:10:02.600,1227.047,60.733,32.59,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:24:31.000,2021-10-27 13:24:30.000
76,436.0,18.848,a,2020-01-20 21:15:02.830,1229.372,61.076,32.76,1139.0,111137F8,pump_agupta_v1,2021-10-27 13:24:41.000,2021-10-27 13:24:40.000
77,435.0,18.686,a,2020-01-20 21:20:02.910,1232.5410000000004,60.737,32.25,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:24:51.000,2021-10-27 13:24:50.000
78,434.0,18.644,a,2020-01-20 21:25:02.950,1232.592,60.602,32.57,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:25:02.000,2021-10-27 13:25:00.000
79,436.0,18.85,a,2020-01-20 21:30:02.860,1232.065,60.88,32.93,1138.0,111137F8,pump_agupta_v1,2021-10-27 13:25:11.000,2021-10-27 13:25:10.000
80,435.0,18.833,a,2020-01-20 22:00:02.850,1233.523,60.679,32.35,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:26:11.000,2021-10-27 13:26:10.000
81,434.0,18.646,a,2020-01-20 22:05:03.080,1226.244,60.752,32.2,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:26:21.000,2021-10-27 13:26:20.000
82,435.0,18.759,a,2020-01-20 22:10:03.000,1237.691,60.679,32.35,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:26:31.000,2021-10-27 13:26:30.000
83,434.0,18.701,a,2020-01-20 22:15:02.920,1223.302,60.589,32.73,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:26:41.000,2021-10-27 13:26:40.000
84,434.0,18.767,a,2020-01-20 22:20:03.090,1237.142,60.496,32.76,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:26:51.000,2021-10-27 13:26:50.000
85,433.0,18.553,a,2020-01-20 22:25:03.170,1230.59,60.385,32.19,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:27:01.000,2021-10-27 13:27:00.000
86,434.0,18.691,a,2020-01-20 22:30:03.140,1234.8010000000004,60.551,32.54,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:27:11.000,2021-10-27 13:27:10.000
87,434.0,18.664,a,2020-01-20 22:35:03.260,1225.142,60.57899999999999,32.19,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:27:21.000,2021-10-27 13:27:20.000
88,434.0,18.83,a,2020-01-20 22:40:03.280,1230.897,60.674,32.55,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:27:31.000,2021-10-27 13:27:30.000
89,434.0,18.67,a,2020-01-20 22:45:03.020,1233.404,60.452,32.7,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:27:41.000,2021-10-27 13:27:40.000
90,435.0,18.772,a,2020-01-20 23:15:03.200,1241.265,60.727,32.61,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:28:42.000,2021-10-27 13:28:40.000
91,434.0,18.667,a,2020-01-20 23:20:03.170,1237.557,60.453,32.56,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:28:52.000,2021-10-27 13:28:50.000
92,435.0,18.847,a,2020-01-20 23:25:03.190,1235.314,60.70399999999999,32.58,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:29:02.000,2021-10-27 13:29:00.000
93,435.0,18.752,a,2020-01-20 23:30:03.330,1234.907,60.714,32.91,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:29:12.000,2021-10-27 13:29:10.000
94,434.0,18.717,a,2020-01-20 23:35:03.380,1231.272,60.56800000000001,32.2,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:29:22.000,2021-10-27 13:29:20.000
95,433.0,18.689,a,2020-01-21 00:30:03.750,1233.831,60.442,32.82,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:31:12.000,2021-10-27 13:31:11.000
96,434.0,18.603,a,2020-01-21 00:35:03.330,1232.508,60.538,32.63,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:31:22.000,2021-10-27 13:31:21.000
97,433.0,18.581,a,2020-01-21 00:40:03.480,1232.71,60.33600000000001,32.21,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:31:32.000,2021-10-27 13:31:31.000
98,432.0,18.51,a,2020-01-21 00:45:03.640,1226.206,60.357,32.07,1133.0,111137F8,pump_agupta_v1,2021-10-27 13:31:42.000,2021-10-27 13:31:41.000
99,434.0,18.644,a,2020-01-21 00:50:03.640,1233.622,60.44600000000001,31.94,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:31:52.000,2021-10-27 13:31:51.000
100,433.0,18.651,a,2020-01-21 01:20:04.080,1228.976,60.556,32.33,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:32:52.000,2021-10-27 13:32:51.000
101,432.0,18.589,a,2020-01-21 01:25:03.720,1237.207,60.19600000000001,32.59,1133.0,111137F8,pump_agupta_v1,2021-10-27 13:33:02.000,2021-10-27 13:33:01.000
102,433.0,18.563,a,2020-01-21 01:30:03.710,1229.006,60.423,32.14,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:33:12.000,2021-10-27 13:33:11.000
103,434.0,18.701,a,2020-01-21 01:35:03.870,1232.462,60.441,32.52,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:33:23.000,2021-10-27 13:33:21.000
104,433.0,18.691,a,2020-01-21 01:40:03.730,1238.627,60.262,32.57,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:33:32.000,2021-10-27 13:33:31.000
105,428.0,18.36,a,2020-01-21 02:35:04.220,1219.195,59.469,32.47,1127.0,111137F8,pump_agupta_v1,2021-10-27 13:35:23.000,2021-10-27 13:35:21.000
106,430.0,18.547,a,2020-01-21 02:40:04.120,1229.932,59.775,32.52,1130.0,111137F8,pump_agupta_v1,2021-10-27 13:35:33.000,2021-10-27 13:35:31.000
107,434.0,18.737,a,2020-01-21 02:45:04.250,1231.896,60.62,32.35,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:35:43.000,2021-10-27 13:35:41.000
108,432.0,18.59,a,2020-01-21 02:50:03.960,1237.841,60.083,32.44,1132.0,111137F8,pump_agupta_v1,2021-10-27 13:35:52.000,2021-10-27 13:35:51.000
109,434.0,18.759,a,2020-01-21 02:55:04.230,1234.717,60.42,32.55,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:36:02.000,2021-10-27 13:36:01.000
110,432.0,18.595,a,2020-01-21 03:00:04.310,1232.133,60.218,32.58,1133.0,111137F8,pump_agupta_v1,2021-10-27 13:36:12.000,2021-10-27 13:36:11.000
111,433.0,18.576,a,2020-01-21 03:05:04.320,1226.432,60.351000000000006,32.1,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:36:22.000,2021-10-27 13:36:21.000
112,432.0,18.548,a,2020-01-21 03:10:03.970,1231.904,60.157,32.35,1132.0,111137F8,pump_agupta_v1,2021-10-27 13:36:33.000,2021-10-27 13:36:31.000
113,432.0,18.524,a,2020-01-21 03:15:04.470,1233.501,60.053,32.09,1132.0,111137F8,pump_agupta_v1,2021-10-27 13:36:42.000,2021-10-27 13:36:41.000
114,432.0,18.431,a,2020-01-21 03:20:04.350,1226.321,60.255,32.2,1132.0,111137F8,pump_agupta_v1,2021-10-27 13:36:52.000,2021-10-27 13:36:51.000
115,429.0,18.366,a,2020-01-21 04:40:04.660,1219.098,59.701,32.57,1128.0,111137F8,pump_agupta_v1,2021-10-27 13:39:33.000,2021-10-27 13:39:31.000
116,429.0,18.339,a,2020-01-21 04:45:04.610,1237.894,59.521,32.42,1128.0,111137F8,pump_agupta_v1,2021-10-27 13:39:43.000,2021-10-27 13:39:41.000
117,426.0,18.078,a,2020-01-21 04:50:04.630,1227.525,59.175,32.06,1124.0,111137F8,pump_agupta_v1,2021-10-27 13:39:53.000,2021-10-27 13:39:51.000
118,429.0,18.322,a,2020-01-21 04:55:04.760,1236.108,59.49800000000001,31.92,1128.0,111137F8,pump_agupta_v1,2021-10-27 13:40:03.000,2021-10-27 13:40:02.000
119,426.0,18.178,a,2020-01-21 05:00:04.740,1228.38,59.15600000000001,32.05,1124.0,111137F8,pump_agupta_v1,2021-10-27 13:40:13.000,2021-10-27 13:40:12.000
120,427.0,18.246,a,2020-01-21 05:55:04.790,1237.943,59.159,32.14,1125.0,111137F8,pump_agupta_v1,2021-10-27 13:42:03.000,2021-10-27 13:42:02.000
121,428.0,18.342,a,2020-01-21 06:00:04.980,1229.417,59.492,32.44,1127.0,111137F8,pump_agupta_v1,2021-10-27 13:42:13.000,2021-10-27 13:42:12.000
122,426.0,18.198,a,2020-01-21 06:05:05.120,1228.686,59.018,32.3,1124.0,111137F8,pump_agupta_v1,2021-10-27 13:42:23.000,2021-10-27 13:42:22.000
123,427.0,18.301,a,2020-01-21 06:10:04.950,1237.404,59.106,32.36,1125.0,111137F8,pump_agupta_v1,2021-10-27 13:42:33.000,2021-10-27 13:42:32.000
124,427.0,18.166,a,2020-01-21 06:15:05.010,1232.523,59.157,32.06,1125.0,111137F8,pump_agupta_v1,2021-10-27 13:42:43.000,2021-10-27 13:42:42.000
125,426.0,18.246,a,2020-01-21 06:20:04.920,1229.697,59.092,32.04,1124.0,111137F8,pump_agupta_v1,2021-10-27 13:42:53.000,2021-10-27 13:42:52.000
126,425.0,18.136,a,2020-01-21 06:25:04.880,1227.309,58.854,32.03,1122.0,111137F8,pump_agupta_v1,2021-10-27 13:43:03.000,2021-10-27 13:43:02.000
127,424.0,18.04,a,2020-01-21 06:30:05.170,1229.072,58.747,31.99,1121.0,111137F8,pump_agupta_v1,2021-10-27 13:43:13.000,2021-10-27 13:43:12.000
128,432.0,18.6,a,2020-01-20 14:25:01.050,1236.511,60.246,32.28,1134.0,111137F8,pump_agupta_v1,2021-10-27 13:11:00.000,2021-10-27 13:10:59.000
129,433.0,18.626,a,2020-01-20 14:30:01.110,1235.029,60.44600000000001,32.44,1135.0,111137F8,pump_agupta_v1,2021-10-27 13:11:10.000,2021-10-27 13:11:09.000
130,433.0,18.775,a,2020-01-20 14:35:01.120,1231.548,60.694,32.67,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:11:20.000,2021-10-27 13:11:19.000
131,433.0,18.797,a,2020-01-20 14:40:01.100,1233.213,60.721,32.82,1137.0,111137F8,pump_agupta_v1,2021-10-27 13:11:30.000,2021-10-27 13:11:29.000
132,433.0,18.753,a,2020-01-20 14:45:01.290,1233.636,60.57899999999999,32.44,1136.0,111137F8,pump_agupta_v1,2021-10-27 13:11:40.000,2021-10-27 13:11:39.000
133,435.0,18.851,a,2020-01-19 17:59:56.290,1228.583,61.492,32.58,1142.0,111137F8,pump_agupta_v1,2021-10-27 12:30:06.000,2021-10-27 12:30:05.000
134,435.0,18.885,a,2020-01-19 18:04:56.370,1229.491,61.43899999999999,32.61,1141.0,111137F8,pump_agupta_v1,2021-10-27 12:30:16.000,2021-10-27 12:30:15.000
135,435.0,18.908,a,2020-01-19 18:09:56.460,1222.2089999999996,61.542,32.52,1142.0,111137F8,pump_agupta_v1,2021-10-27 12:30:26.000,2021-10-27 12:30:25.000
136,435.0,18.99,a,2020-01-19 18:15:01.100,1236.145,61.481,32.67,1143.0,111137F8,pump_agupta_v1,2021-10-27 12:30:36.000,2021-10-27 12:30:35.000
137,436.0,18.927,a,2020-01-19 18:20:17.390,1226.55,61.54,32.41,1142.0,111137F8,pump_agupta_v1,2021-10-27 12:30:46.000,2021-10-27 12:30:45.000
138,435.0,18.904,a,2020-01-19 18:24:56.460,1230.617,61.312,32.77,1141.0,111137F8,pump_agupta_v1,2021-10-27 12:30:56.000,2021-10-27 12:30:55.000
139,435.0,18.914,a,2020-01-19 18:29:56.490,1225.899,61.423,32.77,1141.0,111137F8,pump_agupta_v1,2021-10-27 12:31:06.000,2021-10-27 12:31:05.000
140,436.0,18.909,a,2020-01-19 18:34:56.560,1228.823,61.222,32.46,1140.0,111137F8,pump_agupta_v1,2021-10-27 12:31:16.000,2021-10-27 12:31:15.000
141,436.0,19.079,a,2020-01-19 18:39:56.510,1242.64,61.394,32.67,1143.0,111137F8,pump_agupta_v1,2021-10-27 12:31:26.000,2021-10-27 12:31:25.000
142,435.0,18.824,a,2020-01-19 18:44:56.600,1224.64,61.187,32.56,1140.0,111137F8,pump_agupta_v1,2021-10-27 12:31:37.000,2021-10-27 12:31:35.000
143,435.0,18.992,a,2020-01-19 18:49:56.590,1235.917,61.08600000000001,32.53,1140.0,111137F8,pump_agupta_v1,2021-10-27 12:31:47.000,2021-10-27 12:31:45.000
144,435.0,18.719,a,2020-01-19 18:54:56.640,1229.438,60.973,32.67,1138.0,111137F8,pump_agupta_v1,2021-10-27 12:31:56.000,2021-10-27 12:31:55.000
145,435.0,18.855,a,2020-01-19 18:59:56.560,1238.843,60.919,32.93,1139.0,111137F8,pump_agupta_v1,2021-10-27 12:32:07.000,2021-10-27 12:32:06.000
146,434.0,18.829,a,2020-01-19 19:04:56.660,1231.195,61.165,32.59,1140.0,111137F8,pump_agupta_v1,2021-10-27 12:32:16.000,2021-10-27 12:32:15.000
147,435.0,18.891,a,2020-01-19 19:09:56.680,1227.213,61.293,32.85,1141.0,111137F8,pump_agupta_v1,2021-10-27 12:33:10.000,2021-10-27 12:32:49.000
148,434.0,18.745,a,2020-01-19 19:14:56.530,1226.223,61.15,32.32,1139.0,111137F8,pump_agupta_v1,2021-10-27 12:33:10.000,2021-10-27 12:32:49.000
149,435.0,18.973,a,2020-01-19 19:19:56.700,1235.405,61.333,32.9,1142.0,111137F8,pump_agupta_v1,2021-10-27 12:33:10.000,2021-10-27 12:32:49.000
150,434.0,18.922,a,2020-01-19 19:24:56.640,1229.562,61.337,32.55,1141.0,111137F8,pump_agupta_v1,2021-10-27 12:33:10.000,2021-10-27 12:32:55.000
151,434.0,18.943,a,2020-01-19 19:29:56.780,1229.287,61.277,32.84,1141.0,111137F8,pump_agupta_v1,2021-10-27 12:33:10.000,2021-10-27 12:33:05.000
152,434.0,18.848,a,2020-01-19 19:34:57.050,1237.593,60.982,32.79,1139.0,111137F8,pump_agupta_v1,2021-10-27 12:33:17.000,2021-10-27 12:33:15.000
